DE_NO,DATA_ELEMENT_NAME,SIZE,START POSITION,STOP POSITION,FILE NAME,FILE SEGMENT (with RECORD-ID),File Segment Number,File Segment Name
CRX106,STATE-NOTATION,X(500),820,1319,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX156,DISPENSING-PRESCRIPTION-DRUG-PROV-NUM,X(30),1320,1349,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX160,MEDICARE-COMB-DED-IND,X(1),1350,1350,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX161,PROV-LOCATION-ID,X(5),1351,1355,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX162,PRESCRIPTION-ORIGIN-CODE,X(1),1356,1356,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX163,TOT-BENEFICIARY-COPAYMENT-LIABLE-AMOUNT,S9(11)V99,1357,1369,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX164,TOT-BENEFICIARY-COINSURANCE-LIABLE-AMOUNT ,S9(11)V99,1370,1382,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX165,TOT-BENEFICIARY-DEDUCTIBLE-LIABLE-AMOUNT,S9(11)V99,1383,1395,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX166,COMBINED-BENE-COST-SHARING-PAID-AMOUNT,S9(11)V99,1396,1408,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX107,FILLER,X(42),1409,1450,CLAIMRX,CLAIM-HEADER-RECORD-RX-CRX00002,CRX00002,CLAIM-HEADER-RECORD-RX
CRX108,RECORD-ID,X(8),1,8,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX109,SUBMITTING-STATE,X(2),9,10,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX110,RECORD-NUMBER,9(11),11,21,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX111,MSIS-IDENTIFICATION-NUM,X(20),22,41,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX112,ICN-ORIG,X(50),42,91,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX113,ICN-ADJ,X(50),92,141,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX114,LINE-NUM-ORIG,X(3),142,144,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX115,LINE-NUM-ADJ,X(3),145,147,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX116,LINE-ADJUSTMENT-IND,X(1),148,148,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX117,LINE-ADJUSTMENT-REASON-CODE,X(3),149,151,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX118,SUBMITTER-ID,X(12),152,163,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX119,CLAIM-LINE-STATUS,X(3),164,166,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX120,NATIONAL-DRUG-CODE,X(12),167,178,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX121,BILLED-AMT,S9(11)V99,179,191,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX122,ALLOWED-AMT,S9(11)V99,192,204,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX123,BENEFICIARY-COPAYMENT-PAID-AMOUNT,S9(5)V99,205,211,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX124,TPL-AMT,S9(11)V99,212,224,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX125,MEDICAID-PAID-AMT,S9(11)V99,225,237,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX126,MEDICAID-FFS-EQUIVALENT-AMT,S9(11)V99,238,250,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX127,MEDICARE-DEDUCTIBLE-AMT,S9(11)V99,251,263,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX128,MEDICARE-COINS-AMT,S9(11)V99,264,276,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX129,MEDICARE-PAID-AMT,S9(11)V99,277,289,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX131,PRESCRIPTION-QUANTITY-ALLOWED,S9(8)V999,290,300,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX132,PRESCRIPTION-QUANTITY-ACTUAL,S9(8)V999,301,311,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX133,UNIT-OF-MEASURE,X(2),312,313,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX134,TYPE-OF-SERVICE,X(3),314,316,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX135,HCBS-SERVICE-CODE,X(1),317,317,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX136,HCBS-TAXONOMY,X(5),318,322,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX137,OTHER-TPL-COLLECTION,X(3),323,325,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX138,DAYS-SUPPLY,S9(5),326,330,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX139,NEW-REFILL-IND,X(2),331,332,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX140,BRAND-GENERIC-IND,X(1),333,333,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX141,DISPENSE-FEE-SUBMITTED,S9(6)V99,334,341,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX142,PRESCRIPTION-NUM,X(12),342,353,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX143,DRUG-UTILIZATION-CODE,X(6),354,359,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX144,DTL-METRIC-DEC-QTY,S9(7)V999,360,369,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX145,COMPOUND-DOSAGE-FORM,X(2),370,371,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX146,REBATE-ELIGIBLE-INDICATOR,X(1),372,372,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX147,IMMUNIZATION-TYPE,X(2),373,374,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX148,BENEFIT-TYPE,X(3),375,377,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX149,CMS-64-CATEGORY-FOR-FEDERAL-REIMBURSEMENT,X(2),378,379,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX150,XIX-MBESCBES-CATEGORY-OF-SERVICE,X(5),380,384,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX151,XXI-MBESCBES-CATEGORY-OF-SERVICE,X(3),385,387,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX152,OTHER-INSURANCE-AMT,S9(11)V99,388,400,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX153,STATE-NOTATION,X(500),401,900,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX157,ADJUDICATION-DATE,9(8),901,908,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX158,SELF-DIRECTION-TYPE,X(3),909,911,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX159,PRE-AUTHORIZATION-NUM,X(18),912,929,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX167,INGREDIENT-COST-SUBMITTED ,S9(11)V99,930,942,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX168,INGREDIENT-COST-PAID-AMT ,S9(11)V99,943,955,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX169,DISPENSE-FEE-PAID-AMT,S9(11)V99,956,968,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX170,PROFESSIONAL-SERVICE-FEE-SUBMITTED,S9(11)V99,969,981,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX171,PROFESSIONAL-SERVICE-FEE-PAID-AMT,S9(11)V99,982,994,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX172,IHS-SERVICE-IND,X(1),995,995,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
CRX154,FILLER,X(455),996,1450,CLAIMRX,CLAIM-LINE-RECORD-RX-CRX00003,CRX00003,CLAIM-LINE-RECORD-RX
ELG001,RECORD-ID,X(8),1,8,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG002,DATA-DICTIONARY-VERSION,X(10),9,18,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG003,SUBMISSION-TRANSACTION-TYPE,X(1),19,19,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG004,FILE-ENCODING-SPECIFICATION,X(3),20,22,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG005,DATA-MAPPING-DOCUMENT-VERSION,X(9),23,31,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG006,FILE-NAME,X(8),32,39,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG007,SUBMITTING-STATE,X(2),40,41,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG008,DATE-FILE-CREATED,9(8),42,49,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG009,START-OF-TIME-PERIOD,9(8),50,57,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG010,END-OF-TIME-PERIOD,9(8),58,65,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG011,FILE-STATUS-INDICATOR,X(1),66,66,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG012,SSN-INDICATOR,X(1),67,67,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG013,TOT-REC-CNT,9(11),68,78,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG247,SEQUENCE-NUMBER,X(4),79,82,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG014,STATE-NOTATION,X(500),83,582,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG015,FILLER,X(418),583,1000,ELIGIBLE,FILE-HEADER-RECORD-ELIGIBILITY-ELG00001,ELG00001,FILE-HEADER-RECORD-ELIGIBILITY
ELG016,RECORD-ID,X(8),1,8,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG017,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG018,RECORD-NUMBER,9(11),11,21,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG019,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG020,ELIGIBLE-FIRST-NAME,X(30),42,71,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG021,ELIGIBLE-LAST-NAME,X(30),72,101,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG022,ELIGIBLE-MIDDLE-INIT,X(1),102,102,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG023,SEX,X(1),103,103,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG024,DATE-OF-BIRTH,9(8),104,111,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG025,DATE-OF-DEATH,9(8),112,119,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG026,PRIMARY-DEMOGRAPHIC-ELEMENT-EFF-DATE,9(8),120,127,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG027,PRIMARY-DEMOGRAPHIC-ELEMENT-END-DATE,9(8),128,135,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG028,STATE-NOTATION,X(500),136,635,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG029,FILLER,X(365),636,1000,ELIGIBLE,PRIMARY-DEMOGRAPHICS-ELIGIBILITY-ELG00002,ELG00002,PRIMARY-DEMOGRAPHICS-ELIGIBILITY
ELG030,RECORD-ID,X(8),1,8,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG031,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG032,RECORD-NUMBER,9(11),11,21,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG033,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG034,MARITAL-STATUS,X(2),42,43,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG035,MARITAL-STATUS-OTHER-EXPLANATION,X(50),44,93,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG036,SSN,X(9),94,102,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG037,SSN-VERIFICATION-FLAG,X(1),103,103,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG038,INCOME-CODE,X(2),104,105,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG039,VETERAN-IND,X(1),106,106,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG040,CITIZENSHIP-IND,X(1),107,107,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG041,CITIZENSHIP-VERIFICATION-FLAG,X(1),108,108,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG042,IMMIGRATION-STATUS,X(1),109,109,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG043,IMMIGRATION-VERIFICATION-FLAG,X(1),110,110,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG044,IMMIGRATION-STATUS-FIVE-YEAR-BAR-END-DATE,9(8),111,118,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG045,ENGL-PROF-CODE,X(1),119,119,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG046,PRIMARY-LANGUAGE-CODE,X(3),120,122,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG047,HOUSEHOLD-SIZE,X(2),123,124,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG049,PREGNANCY-IND,X(1),125,125,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG050,MEDICARE-HIC-NUM,X(12),126,137,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG051,MEDICARE-BENEFICIARY-IDENTIFIER,X(12),138,149,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG054,CHIP-CODE,X(1),150,150,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG057,VARIABLE-DEMOGRAPHIC-ELEMENT-EFF-DATE,9(8),151,158,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG058,VARIABLE-DEMOGRAPHIC-ELEMENT-END-DATE,9(8),159,166,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG059,STATE-NOTATION,X(500),167,666,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG269,ELIGIBLE-FEDERAL-POVERTY-LEVEL-PERCENTAGE,9(3),667,669,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG060,FILLER,X(331),670,1000,ELIGIBLE,VARIABLE-DEMOGRAPHICS-ELIGIBILITY-ELG00003,ELG00003,VARIABLE-DEMOGRAPHICS-ELIGIBILITY
ELG061,RECORD-ID,X(8),1,8,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG062,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG063,RECORD-NUMBER,9(11),11,21,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG064,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG065,ELIGIBLE-ADDR-TYPE,X(2),42,43,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG066,ELIGIBLE-ADDR-LN1,X(60),44,103,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG067,ELIGIBLE-ADDR-LN2,X(60),104,163,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG068,ELIGIBLE-ADDR-LN3,X(60),164,223,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG069,ELIGIBLE-CITY,X(28),224,251,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG070,ELIGIBLE-STATE,X(2),252,253,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG071,ELIGIBLE-ZIP-CODE,X(9),254,262,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG072,ELIGIBLE-COUNTY-CODE,X(3),263,265,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG073,ELIGIBLE-PHONE-NUM,X(10),266,275,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG074,TYPE-OF-LIVING-ARRANGEMENT,X(100),276,375,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG075,ELIGIBLE-ADDR-EFF-DATE,9(8),376,383,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG076,ELIGIBLE-ADDR-END-DATE,9(8),384,391,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG077,STATE-NOTATION,X(500),392,891,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG078,FILLER,X(109),892,1000,ELIGIBLE,ELIGIBLE-CONTACT-INFORMATION-ELG00004,ELG00004,ELIGIBLE-CONTACT-INFORMATION
ELG079,RECORD-ID,X(8),1,8,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG080,SUBMITTING-STATE,X(2),9,10,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG081,RECORD-NUMBER,9(11),11,21,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG082,MSIS-IDENTIFICATION-NUM,X(20),22,41,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
ELG083,MSIS-CASE-NUM,X(12),42,53,ELIGIBLE,ELIGIBILITY-DETERMINANTS-ELG00005,ELG00005,ELIGIBILITY-DETERMINANTS
