Source,Source File,Table Name,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,GAP,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,for RT
HPMMIS,Recipient,T_HP_AFL_MQD_SPEC,RECIP_CNT,,Number of recipients assigned to this provider. ,NUMBER,########,Y,,,,,,,22,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_AFL_MQD_SPEC,RECIP_MAX,,Maximum number of recipients that the provider has agreed to accept. ,NUMBER,########,Y,,,,,,,22,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_REDETEMINATION,REDETERM_COUNT,,Redetermination Court,NUMERIC,,,,,,,,,22,,0,,"0, 1",,Yes,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MFP_ID,REF_BEG_DAT,,Reference Begin Date,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MFP_ID,REF_SRC,,Reference Source,NVARCHAR,,,,,,,,,2,,,,DP,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MFP_ID,REIN_BEG_DAT,,Reinstate Begin Date,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MFP_ID,REIN_END_DAT,,Reinstate End Date,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MFP_ID,REIN_RSN,,Reinstate Reason,NVARCHAR,##,,,,,,,,2,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CASE_PWX,REL_CD,,This field is used by HPMMIS to indicate the relationship of the recipient to the primary insured member,CHAR,,,,,,,,,3,,,,"RF552
AU - AUNT OR UNCLE (INCLUDE GREAT/GRAND)
CH - CHILD
CL - COMMON-LAW SPOUSE
CO - COUSIN (FIRST)
DP - DOMESTIC PARTNER
EX - EX-SPOUSE
FC - FOSTER CHILD
GC - GRANDCHILD/GREAT GRANDCHILD
GR - GRANDPARENT/GREAT GRANDPARENT
HC - HANAI CHILD
NN - NIECE OR NEPHEW
NR - NOT RELATED
OR - OTHER - RELATED
PA - PARENT
PI - PRIMARY INFORMATION PERSON
SC - STEPCHILD
SI - SIBLING, INCLUDES HALF-BLOODS
SP - SPOUSE
SS - STEP SIBLING
ST - STEP PARENT
UB - UNBORN CHILD
UN - UNKNOWN ",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DEM_ID,REL_CD,,This field is used by HPMMIS to indicate the relationship of the recipient to the primary insured member,NCHAR,,Y,,,,,,,4,,,,"RF552
AU - AUNT OR UNCLE (INCLUDE GREAT/GRAND)
CH - CHILD
CL - COMMON-LAW SPOUSE
CO - COUSIN (FIRST)
DP - DOMESTIC PARTNER
EX - EX-SPOUSE
FC - FOSTER CHILD
GC - GRANDCHILD/GREAT GRANDCHILD
GR - GRANDPARENT/GREAT GRANDPARENT
HC - HANAI CHILD
NN - NIECE OR NEPHEW
NR - NOT RELATED
OR - OTHER - RELATED
PA - PARENT
PI - PRIMARY INFORMATION PERSON
SC - STEPCHILD
SI - SIBLING, INCLUDES HALF-BLOODS
SP - SPOUSE
SS - STEP SIBLING
ST - STEP PARENT
UB - UNBORN CHILD
UN - UNKNOWN ",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RELATIONSHIP_CD,,"Code indicating the
relationship between two
individuals or entities. ",VARCHAR2,,Y,,,,,,,2,,,,"RF552
AU - AUNT OR UNCLE (INCLUDE GREAT/GRAND)
CH - CHILD
CL - COMMON-LAW SPOUSE
CO - COUSIN (FIRST)
DP - DOMESTIC PARTNER
EX - EX-SPOUSE
FC - FOSTER CHILD
GC - GRANDCHILD/GREAT GRANDCHILD
GR - GRANDPARENT/GREAT GRANDPARENT
HC - HANAI CHILD
NN - NIECE OR NEPHEW
NR - NOT RELATED
OR - OTHER - RELATED
PA - PARENT
PI - PRIMARY INFORMATION PERSON
SC - STEPCHILD
SI - SIBLING, INCLUDES HALF-BLOODS
SP - SPOUSE
SS - STEP SIBLING
ST - STEP PARENT
UB - UNBORN CHILD
UN - UNKNOWN ",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_RENEW_DT,RENEW_DT,,Renewed Date,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RENEWAL_DAT,,Date client has to reapply for Medicaid,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_ENRL_STAGE,RENEWAL_DATE,,Date client has to reapply for Medicaid,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_REDETEMINATION,RENEWAL_DATE,,Renewal Date,DATE,mmmddyyyy,,,,,,,,,,,,Live Data Transmission ,,Yes,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_MH_ENRL,RES_CTY,,Rewidening City,VARCHAR2,,Y,,FK,MH_T_CDE_COUNTY.COUNTY_CD,,,,2,,,,"01 - OAHU
04 - KAUAI
05 - HAWAII
07 - MAUI
08 - MOLOKAI
09 - LANAI
31 - OUT OF STATE
33 - OUT OF COUNTRY
97 - STATEWIDE DENTAL PRICING (PRIMARY)
97 - DESCRIPTION TO BE ADDED_A
97 - STATEWIDE DENTAL PRICING (SECONDARY)
98 - STATEWIDE DENTAL PRICING (SECONDARY)
98 - DESCRIPTION TO BE ADDED_B
98 - STATEWIDE DENTAL PRICING (PRIMARY)
99 - STATEWIDE ",,Yes,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_DEM_ID,RESERVATION_IND,,Reservation Indicator,CHAR,,Y,,,,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENROLLED_MEMMONTHS,RISK_AGE,,Age of the recipient based on rate code characteristics,CHAR,###,,,,,,,,3,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,RISK_AGE,,Age of the recipient based on rate code characteristics,NUMBER,###,Y,,FK,( T_RP_HPFYI.RISK_AGE BETWEEN T_CDE_PHARM_RISK_MATRIX2.AGE_FROM AND T_CDE_PHARM_RISK_MATRIX2.AGE_THRU AND T_RP_HPFYI.RISK_FND BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_THRU AND T_RP_HPFYI.RISK_PGM BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_THRU AND T_RP_HPFYI.RISK_SUB BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_THRU AND T_RP_HPFYI.RISK_SEX BETWEEN T_CDE_PHARM_RISK_MATRIX2.GENDER_FROM AND T_CDE_PHARM_RISK_MATRIX2.GENDER_THRU AND T_RP_HPFYI.RISK_MDC BETWEEN T_CDE_PHARM_RISK_MATRIX2.MEDICARE_FROM AND T_CDE_PHARM_RISK_MATRIX2.MEDICARE_THRU ) ,,,,22,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENROLLED_MEMMONTHS,RISK_FND,,The funding source for this record,CHAR,,,,,,,,,2,,,,PS,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,RISK_FND,,The funding source for this record,CHAR,,Y,,FK,( T_RP_HPFYI.RISK_AGE BETWEEN T_CDE_PHARM_RISK_MATRIX2.AGE_FROM AND T_CDE_PHARM_RISK_MATRIX2.AGE_THRU AND T_RP_HPFYI.RISK_FND BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_THRU AND T_RP_HPFYI.RISK_PGM BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_THRU AND T_RP_HPFYI.RISK_SUB BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_THRU AND T_RP_HPFYI.RISK_SEX BETWEEN T_CDE_PHARM_RISK_MATRIX2.GENDER_FROM AND T_CDE_PHARM_RISK_MATRIX2.GENDER_THRU AND T_RP_HPFYI.RISK_MDC BETWEEN T_CDE_PHARM_RISK_MATRIX2.MEDICARE_FROM AND T_CDE_PHARM_RISK_MATRIX2.MEDICARE_THRU ) ,,,,2,,,,"RF541
** - NOT CURRENTLY USED IN HAWAII
DM - DEMONSTRATION GRANT
OY - OFFICE OF YOUTH SERVICES
PS - PUBLIC SAFETY DIVISION
SO - STATE ONLY",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RISK_GROUP,,"Per the contracts, risk group is a grouping of rate codes that are paid at the same capitation rate. (DR)",VARCHAR2,,Y,,,,,,,4,,,,HI does not use Risk Groups for rates,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENROLLED_MEMMONTHS,RISK_MDC,,Medicare Coverage Indicator,CHAR,,,,,,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,RISK_MDC,,Medicare Coverage Indicator,CHAR,,Y,,FK,( T_RP_HPFYI.RISK_AGE BETWEEN T_CDE_PHARM_RISK_MATRIX2.AGE_FROM AND T_CDE_PHARM_RISK_MATRIX2.AGE_THRU AND T_RP_HPFYI.RISK_FND BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_THRU AND T_RP_HPFYI.RISK_PGM BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_THRU AND T_RP_HPFYI.RISK_SUB BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_THRU AND T_RP_HPFYI.RISK_SEX BETWEEN T_CDE_PHARM_RISK_MATRIX2.GENDER_FROM AND T_CDE_PHARM_RISK_MATRIX2.GENDER_THRU AND T_RP_HPFYI.RISK_MDC BETWEEN T_CDE_PHARM_RISK_MATRIX2.MEDICARE_FROM AND T_CDE_PHARM_RISK_MATRIX2.MEDICARE_THRU ) ,,,,1,,,,"Y - Yes
N - No",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENROLLED_MEMMONTHS,RISK_PGM,,The eligibility program for the record,CHAR,,,,,,,,,2,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,RISK_PGM,,The eligibility program for the record,CHAR,,Y,,FK,( T_RP_HPFYI.RISK_AGE BETWEEN T_CDE_PHARM_RISK_MATRIX2.AGE_FROM AND T_CDE_PHARM_RISK_MATRIX2.AGE_THRU AND T_RP_HPFYI.RISK_FND BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_THRU AND T_RP_HPFYI.RISK_PGM BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_THRU AND T_RP_HPFYI.RISK_SUB BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_THRU AND T_RP_HPFYI.RISK_SEX BETWEEN T_CDE_PHARM_RISK_MATRIX2.GENDER_FROM AND T_CDE_PHARM_RISK_MATRIX2.GENDER_THRU AND T_RP_HPFYI.RISK_MDC BETWEEN T_CDE_PHARM_RISK_MATRIX2.MEDICARE_FROM AND T_CDE_PHARM_RISK_MATRIX2.MEDICARE_THRU ) ,,,,2,,,,"xx, C, PS,.....",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,RISK_SEX,,"This field contains the sex code for an individual.  Values are ""f"" (female) and ""m"" male",CHAR,,Y,,FK,( T_RP_HPFYI.RISK_AGE BETWEEN T_CDE_PHARM_RISK_MATRIX2.AGE_FROM AND T_CDE_PHARM_RISK_MATRIX2.AGE_THRU AND T_RP_HPFYI.RISK_FND BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_THRU AND T_RP_HPFYI.RISK_PGM BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_THRU AND T_RP_HPFYI.RISK_SUB BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_THRU AND T_RP_HPFYI.RISK_SEX BETWEEN T_CDE_PHARM_RISK_MATRIX2.GENDER_FROM AND T_CDE_PHARM_RISK_MATRIX2.GENDER_THRU AND T_RP_HPFYI.RISK_MDC BETWEEN T_CDE_PHARM_RISK_MATRIX2.MEDICARE_FROM AND T_CDE_PHARM_RISK_MATRIX2.MEDICARE_THRU ) ,,,,1,,,,"F - Female
M - Male",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_ENROLLED_MEMMONTHS,RISK_SUB,,The Subprogram category based on rate code characteristics,CHAR,,,,,,,,,3,,,,N/A,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_HPFYI,RISK_SUB,,The Subprogram category based on rate code characteristics,CHAR,,Y,,FK,( T_RP_HPFYI.RISK_AGE BETWEEN T_CDE_PHARM_RISK_MATRIX2.AGE_FROM AND T_CDE_PHARM_RISK_MATRIX2.AGE_THRU AND T_RP_HPFYI.RISK_FND BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_FUNDING_SRC_THRU AND T_RP_HPFYI.RISK_PGM BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_PGM_THRU AND T_RP_HPFYI.RISK_SUB BETWEEN T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_FROM AND T_CDE_PHARM_RISK_MATRIX2.ELIG_SUBPGM_THRU AND T_RP_HPFYI.RISK_SEX BETWEEN T_CDE_PHARM_RISK_MATRIX2.GENDER_FROM AND T_CDE_PHARM_RISK_MATRIX2.GENDER_THRU AND T_RP_HPFYI.RISK_MDC BETWEEN T_CDE_PHARM_RISK_MATRIX2.MEDICARE_FROM AND T_CDE_PHARM_RISK_MATRIX2.MEDICARE_THRU ) ,,,,2,,,"UH: Empty
RT: no RF in HPMMIS; Baiyina: The field is not on the HPFYI table.",N/A,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_CITY,,The City Name of the insured individual or subscriber to the coverage,VARCHAR2,XXXXXXXX,Y,,,,,,,40,,,,Live Data Transmission,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_DOB,,"The date of birth of the
member to the indicated
coverage or policy ",DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_DOD,,"Date of death for
subscriber or dependent ",DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_FNAME,,"The first name of the
insured individual or
subscriber to the
coverage",VARCHAR2,xxxxxx,Y,,,,,,,20,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_LNAME,,"The surname of the
insured individual or
subscriber to the
coverage ",VARCHAR2,xxxxx,Y,,,,,,,40,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_MAIL_CITY,,Member's mailing city. ,VARCHAR2,xxxxxx,Y,,,,,,,30,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_MAIL_ST,,Member's mailing state. ,VARCHAR2,###xxxx,Y,,,,,,,2,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_MAIL_STR_1,,First line of member's mailing street address,VARCHAR2,###xxxx,Y,,,,,,,60,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_MAIL_STR_2,,"Second line of member's mailing street address, if present. ",VARCHAR2,###xxxx,Y,,,,,,,60,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_MAIL_ZIP,,Member's mailing ZIP Code (9 digit when available). ,VARCHAR2,#########,Y,,,,,,,9,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_MI,,"The middle name of the
subscriber to the
indicated coverage or
policy ",CHAR,x,Y,,,,,,,1,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_PHONE_NUM,,Member's telephone number,VARCHAR2,#########,Y,,,,,,,10,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_SEX,,A code indicating the gender of the patient or insured,CHAR,,Y,,,,,,,1,,,,"F - Female
M - Male",,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_ST,,"The State Postal Code of
the insured individual or
subscriber to the
coverage",VARCHAR2,xx,Y,,,,,,,2,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_STR_1,,"Address line of the
current mailing address of
the insured individual or
subscriber to the
coverage",VARCHAR2,###xxx,Y,,,,,,,60,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_STR_2,,"Address line of the
current mailing address of
the insured individual or
subscriber to the
coverage",VARCHAR2,###xxx,Y,,,,,,,60,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_HP_HI834_MONTHLY_ROSTER,RP_ZIP,,"The ZIP Code of the
insured individual or
subscriber to the
coverage",VARCHAR2,#########,Y,,,,,,,9,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_REDETEMINATION,RPT_FORM,,,CHAR,,,,,,,,,4,,,,XIX,,Yes,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_CHIP_CARTS_REDETEMINATION,RPT_LINE,,,CHAR,,,,,,,,,7,,,,Live Data Transmission,,Yes,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_AHCCCS_ID_XREF,RSLN_BEG_DAT,,The date a duplicate recipient record was resolved,DATE,mmmddyyyy,N,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
HPMMIS,Recipient,T_RP_DEM_ID,RSLN_BEG_DAT,,The date a duplicate recipient record was resolved,DATE,mmmddyyyy,Y,,,,,,,7,,,,Live Data Transmission ,,,"AHCCCS Recipient Data Dictionary Draft v01.07.22_UH 2022-04-28 (1).xlsx ,  HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com)",,,,
