Source,Source File,Table Name,Column Name,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,History,Is PII,Start Position,End Position,Max length,Symmetry Indicator,Percision,Comment,Valid Values,Logic,Column Order,Lineage,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping ,HPMMIS RF screen,Medicare Field Name 837I Detail,837 I Claim Header Indicator,837 P Claim Detail Indicator,837 P Claim Header Indicator,Loop #,Element #,Element Description,837 I Claim Detail Indicator,837 I Claim Header Indicator,837 P Claim Detail Indicator,837 P Claim Header Indicator
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT14,Occurrence From Date 14,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT15,Occurrence From Date 15,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT2,Occurrence From Date 2,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT3,Occurrence From Date 3,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT4,Occurrence From Date 4,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT5,Occurrence From Date 5,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT6,Occurrence From Date 6,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT7,Occurrence From Date 7,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT8,Occurrence From Date 8,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Claims,T_CL_OCC_SPAN_PWX,OCC_FROM_DAT9,Occurrence From Date 9,Indicates a beginning date.,DATE,YYYYMMDD,Y,, , , , ,,,7,,,,Live Data Transmission,,,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_1_BDAT,Occurrence Span Begin Date 1,Occurrence Bdat begin,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span Begin Date 1,,,2300,HI01-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_1_CD,Occurrence Span Code 1,Occurrence Cd span,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_1_EDAT,Occurrence Span End Date 1,Occurrence Edat end,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span End Date 1,,,2300,HI01-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_10_BDAT,Occurrence Span Begin Date 10,Occurrence Bdat begin,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span Begin Date 10,,,2300,HI10-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_10_CD,Occurrence Span Code 10,Occurrence Cd span,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_10_EDAT,Occurrence Span End Date 10,Occurrence Edat end,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span End Date 10,,,2300,HI10-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_11_BDAT,Occurrence Span Begin Date 11,Occurrence Bdat begin,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span Begin Date 11,,,2300,HI11-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_11_CD,Occurrence Span Code 11,Occurrence Cd span,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_11_EDAT,Occurrence Span End Date 11,Occurrence Edat end,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span End Date 11,,,2300,HI11-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_12_BDAT,Occurrence Span Begin Date 12,Occurrence Bdat begin,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span Begin Date 12,,,2300,HI12-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_12_CD,Occurrence Span Code 12,Occurrence Cd span,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_12_EDAT,Occurrence Span End Date 12,Occurrence Edat end,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span End Date 12,,,2300,HI12-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_2_BDAT,Occurrence Span Begin Date 2,Occurrence Bdat begin,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span Begin Date 2,,,2300,HI02-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_2_CD,Occurrence Span Code 2,Occurrence Cd span,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_2_EDAT,Occurrence Span End Date 2,Occurrence Edat end,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,Occurrence Span End Date 2,,,2300,HI02-4,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_3_BDAT,Occurrence Span Begin Date 3,Occurrence Bdat begin,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_3_CD,Occurrence Span Code 3,Occurrence Cd span,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_3_EDAT,Occurrence Span End Date 3,Occurrence Edat end,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_4_BDAT,Occurrence Span Begin Date 4,Occurrence Bdat begin,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_4_CD,Occurrence Span Code 4,Occurrence Cd span,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_4_EDAT,Occurrence Span End Date 4,Occurrence Edat end,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_5_BDAT,Occurrence Span Begin Date 5,Occurrence Bdat begin,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_5_CD,Occurrence Span Code 5,Occurrence Cd span,CHAR,,Y,,,,,,,,2,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
HPMMIS,Encounters,T_EC_FACL_CLM,OCC_SPAN_5_EDAT,Occurrence Span End Date 5,Occurrence Edat end,CHAR,,Y,,,,,,,,8,,,,Live Data Transmission,"When HI01-1 = ""BI"" (Occurrence Span) And HI01-3 = ""RD8""
Move the first 12 Occurrence Span Codes and Occurrence Spans, no matter what repeat of the HI segment they may reside on.
For example, 
HI01-2 - Occurrence Span Code
HI01-4 - Occurrence Span CCYYMMDD-CCYYMMDD",,,,"AHCCCS Claims and Encounters Data Dictionary Shell 04-01-2022,      837 I Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls, 837 D Translator Specs 5010V3.xls, 837 P Translator Specs 5010V2.xls",HPMMIS,ODS_HI,,,,,,,,,,,,,
