Source,Source File,Table Name,Column,Column Alias (Common Name),Column Comment (Description),Data Type,Data Format,Is Nullable,Is Primary Key,Is Foreign Key,Foreign Key Table,Foreign Key Column,Is PII,History,Start Position,End Position,Max length,Symmetry Indicator,Precision,Comment,Valid Values,Column Order,Gap,Findings,Linage Source System,Linage State Table Mapping,Lineage State Field Mapping 
HPMMIS,Code and Reference,T_CDE_COND_MED,MED_CND_CD,Medical Condition Code,A code which identifies a medical condition for a recipient.,nvarchar,,,,,,,,,,,3,,,,RF532,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_COND_MED,MED_CND_CD_DESC,Medical Condition Code Description,A description of the code which identifies a medical condition for a recipient.,char,,,,,,,,Yes,,,3,,,,RF532,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_DATA_SRC_CD,MED_CND_IND,Medical Condition Indicator?,Medical Condition Indicator,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MEDICARE_COVERAGE,MEDICARE_CVG_CD,Medicare Coverage Code,Code indicating recipient's type of Medicare coverage.  ,char,,,,,,,,,,,3,,,,RF516,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MEDICARE_COVERAGE,MEDICARE_CVG_CD_DESC,Medicare Coverage Code Description,A description of the code indicating recipient's type of Medicare coverage.  ,char,,,,,,,,,,,3,,,,RF516,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_PHARM_RISK_MATRIX,MEDICARE_FROM,,Medicare coverage from date,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_PHARM_RISK_MATRIX,MEDICARE_THRU,,Medicare coverage thur date,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_RATE_MH,MHS_CAT,Mental Health Status Category Code,Mental Health Status Category Code,nvarchar,,,,,,,,,,,1,,,,RF402,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC,MIN_AGE_DUR,Minimum Age Duration,The youngest a person can be who receives services reported under this code,char,,,,,,,,Yes,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC_TST,MIN_AGE_DUR,Minimum Age Duration,The youngest a person can be who receives services reported under this code,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_PWX,MIN_AGE_DUR,Minimum Age Duration,The youngest a person can be who receives services reported under this code,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PWX,MIN_AGE_DUR,Minimum Age Duration,The youngest a person can be who receives services reported under this code,char,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,MIN_AGE_DUR,Minimum Age Duration,The youngest a person can be who receives services reported under this code,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC,MIN_AGE_TYP,Minimum Age Type,The unit of minimum age,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD_PROC_TST,MIN_AGE_TYP,Minimum Age Type,The unit of minimum age,char,,,,,,,,,,,4,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_PWX,MIN_AGE_TYP,Minimum Age Type,The unit of minimum age,char,,,,,,,,,,,4,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PWX,MIN_AGE_TYP,Minimum Age Type,The unit of minimum age,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,MIN_AGE_TYP,Minimum Age Type,The unit of minimum age,date,,,,,,,,,,,,,,,"Values are in generic table ""freqo"" (transaction rf713).  Must be the same as max-age-typ",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,MIN_DAY_SUPL,Minimum Days Supply,The minimum days supply for which a drug can be dispensed,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,MIN_ICF_DAY,Minimum Intermediate Care Facility Quantity,The minimum allowable quantity of a formulary item at any one time for recipients in nursing homes,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,MIN_ICF_QTY,Minimum Intermediate Care Facility Quantity,The minimum number of days supply allowed for a formulary item for recipients in nursing homes,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,MIN_QTY,Minimum Quantity,The minimum allowable quantity of a formulary item at any one time,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TRIBE,MOD_DAT,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,RF536,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CTRT_TYP,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_CVG,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_PWX,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_CVG,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PA,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PWX,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MDCD_DRUG_PLAN,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MED_CAT_SER_PWX,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_THR,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NURSING_HOME,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_STD_SVC,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TAXONOMY_CD,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_THR_CLS,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,RF318,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TRANS_CD_TABLE,MOD_DATE,Record Modified Date,The date the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_CVG,MOD_TIME,Record Modified Time,The time the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_CVG,MOD_TIME,Record Modified Time,The time the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PA,MOD_TIME,Record Modified Time,The time the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PWX,MOD_TIME,Record Modified Time,The time the record was modified in the database,date,,,,,,,,,,,,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MDCD_DRUG_PLAN,MOD_TIME,Record Modified Time,The time the record was modified in the database,nvarchar,,,,,,,,,,,1,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MED_CAT_SER_PWX,MOD_TIME,Record Modified Time,The time the record was modified in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_THR,MOD_TIME,Record Modified Time,The time the record was modified in the database,nvarchar,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NURSING_HOME,MOD_TIME,Record Modified Time,The time the record was modified in the database,nvarchar,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_STD_SVC,MOD_TIME,Record Modified Time,The time the record was modified in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_THR_CLS,MOD_TIME,Record Modified Time,The time the record was modified in the database,char,,,,,,,,,,,8,,,,RF318,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TRANS_CD_TABLE,MOD_TIME,Record Modified Time,The time the record was modified in the database,nvarchar,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TRIBE,MOD_TIME,Record Modified Time,The time the record was modified in the database,char,,,,,,,,,,,8,,,,RF536,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CTRT_TYP,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,6,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_DIAG_CVG,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,6,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_CVG,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PA,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_ICD10_PROC_PWX,MOD_USER,Record Modified User,The user who modified the record in the database,nvarchar,,,,,,,,,,,16,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MDCD_DRUG_PLAN,MOD_USER,Record Modified User,The user who modified the record in the database,nvarchar,,,,,,,,,,,16,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_MED_CAT_SER_PWX,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_THR,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NURSING_HOME,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_STD_SVC,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_THR_CLS,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,RF318,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TRANS_CD_TABLE,MOD_USER,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_TRIBE,MOD_USR,Record Modified User,The user who modified the record in the database,char,,,,,,,,,,,8,,,,RF536,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_EVV_PROCX,MODIFIER,Modifier Code,Modifer code,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MSIS_CAP_TYPE,MSIS_CAP_TYP,MSIS Capitation Type,The type of capitation for Medicaid Statistical Information System reporting.,char,,,,,,,,,,,8,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MSIS_CAP_TYPE,MSIS_CAP_TYP_DESC,MSIS Capitation Type Description,The description of the type of capitation for Medicaid Statistical Information System reporting.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MSIS_PLAN_TYPE,MSIS_PLAN_TYP,MSIS Plan Type,The type of plan for Medicaid Statistical Information System reporting.,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_MSIS_PLAN_TYPE,MSIS_PLAN_TYP_DESC,MSIS Plan Type Description,The type of plan for Medicaid Statistical Information System reporting.,nvarchar,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_CAR_ID,NAIC_CD,NAIC Code,NAIC Code,nvarchar,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,NDA_IND,,National Drug Asscioation Indicator,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_HCPCS,NDC,NDC Code,National Drug Code,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_NDC_THR,NDC,,National Drug Code,nvarchar,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_ITM,NDC_ADD_DAT,NDC Add Date ,Date the NDC was added to the database,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_NDC,NDC_CD,National Drug Code (NDC) ,The National Drug Code for drugs and products,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_NDC_COVERAGE,NDC_CD,National Drug Code (NDC) Coverage Code,A code that indicates whether or not the drug is covered replaced by another drug,char,,,,,,,,,,,3,,,,RF302,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_RF_PHR_CVG,NDC_CVG,NDC Coverage Code,Indicates whether or not the drug is covered replaced by another drug.  ,char,,,,,,,,,,,3,,,,"Values are in generic table ""ndccv"" (transaction rf302)",,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
HPMMIS,Code and Reference,T_CDE_NDC,NDC_DESC,National Drug Code (NDC) Description,A description of the National Drug Code for drugs and products,char,,,,,,,,,,,3,,,,,,,"AHCCCS Code and Reference Data Dictionary - Shell (2).xlsx , HAP_UH - WIP Unified ICD v20230315.docx (sharepoint.com) ",,,
